img_path,class_name,y,split,env,filename
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_173.png,corgi,1,train,env_1_snow,snow_corgi_173.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1730.png,corgi,1,train,env_1_snow,snow_corgi_1730.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1731.png,corgi,1,train,env_1_snow,snow_corgi_1731.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1732.png,corgi,1,train,env_1_snow,snow_corgi_1732.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1733.png,corgi,1,train,env_1_snow,snow_corgi_1733.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1734.png,corgi,1,train,env_1_snow,snow_corgi_1734.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1735.png,corgi,1,train,env_1_snow,snow_corgi_1735.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1736.png,corgi,1,train,env_1_snow,snow_corgi_1736.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1737.png,corgi,1,train,env_1_snow,snow_corgi_1737.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1738.png,corgi,1,train,env_1_snow,snow_corgi_1738.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1739.png,corgi,1,train,env_1_snow,snow_corgi_1739.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_174.png,corgi,1,train,env_1_snow,snow_corgi_174.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1740.png,corgi,1,train,env_1_snow,snow_corgi_1740.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1741.png,corgi,1,train,env_1_snow,snow_corgi_1741.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1742.png,corgi,1,train,env_1_snow,snow_corgi_1742.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1743.png,corgi,1,train,env_1_snow,snow_corgi_1743.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1744.png,corgi,1,train,env_1_snow,snow_corgi_1744.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1745.png,corgi,1,train,env_1_snow,snow_corgi_1745.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1746.png,corgi,1,train,env_1_snow,snow_corgi_1746.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1747.png,corgi,1,train,env_1_snow,snow_corgi_1747.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1748.png,corgi,1,train,env_1_snow,snow_corgi_1748.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1749.png,corgi,1,train,env_1_snow,snow_corgi_1749.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_175.png,corgi,1,train,env_1_snow,snow_corgi_175.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1750.png,corgi,1,train,env_1_snow,snow_corgi_1750.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1751.png,corgi,1,train,env_1_snow,snow_corgi_1751.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1752.png,corgi,1,train,env_1_snow,snow_corgi_1752.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1753.png,corgi,1,train,env_1_snow,snow_corgi_1753.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1754.png,corgi,1,train,env_1_snow,snow_corgi_1754.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1755.png,corgi,1,train,env_1_snow,snow_corgi_1755.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1756.png,corgi,1,train,env_1_snow,snow_corgi_1756.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1757.png,corgi,1,train,env_1_snow,snow_corgi_1757.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1758.png,corgi,1,train,env_1_snow,snow_corgi_1758.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1759.png,corgi,1,train,env_1_snow,snow_corgi_1759.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_176.png,corgi,1,train,env_1_snow,snow_corgi_176.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1760.png,corgi,1,train,env_1_snow,snow_corgi_1760.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1761.png,corgi,1,train,env_1_snow,snow_corgi_1761.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1762.png,corgi,1,train,env_1_snow,snow_corgi_1762.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1763.png,corgi,1,train,env_1_snow,snow_corgi_1763.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1764.png,corgi,1,train,env_1_snow,snow_corgi_1764.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1765.png,corgi,1,train,env_1_snow,snow_corgi_1765.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1766.png,corgi,1,train,env_1_snow,snow_corgi_1766.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1767.png,corgi,1,train,env_1_snow,snow_corgi_1767.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1768.png,corgi,1,train,env_1_snow,snow_corgi_1768.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1769.png,corgi,1,train,env_1_snow,snow_corgi_1769.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_177.png,corgi,1,train,env_1_snow,snow_corgi_177.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1770.png,corgi,1,train,env_1_snow,snow_corgi_1770.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1771.png,corgi,1,train,env_1_snow,snow_corgi_1771.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1772.png,corgi,1,train,env_1_snow,snow_corgi_1772.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1773.png,corgi,1,train,env_1_snow,snow_corgi_1773.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1774.png,corgi,1,train,env_1_snow,snow_corgi_1774.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1775.png,corgi,1,train,env_1_snow,snow_corgi_1775.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1776.png,corgi,1,train,env_1_snow,snow_corgi_1776.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1777.png,corgi,1,train,env_1_snow,snow_corgi_1777.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1778.png,corgi,1,train,env_1_snow,snow_corgi_1778.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1779.png,corgi,1,train,env_1_snow,snow_corgi_1779.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_178.png,corgi,1,train,env_1_snow,snow_corgi_178.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1780.png,corgi,1,train,env_1_snow,snow_corgi_1780.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1781.png,corgi,1,train,env_1_snow,snow_corgi_1781.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1782.png,corgi,1,train,env_1_snow,snow_corgi_1782.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1783.png,corgi,1,train,env_1_snow,snow_corgi_1783.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1784.png,corgi,1,train,env_1_snow,snow_corgi_1784.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1785.png,corgi,1,train,env_1_snow,snow_corgi_1785.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1786.png,corgi,1,train,env_1_snow,snow_corgi_1786.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1787.png,corgi,1,train,env_1_snow,snow_corgi_1787.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1788.png,corgi,1,train,env_1_snow,snow_corgi_1788.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1789.png,corgi,1,train,env_1_snow,snow_corgi_1789.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_179.png,corgi,1,train,env_1_snow,snow_corgi_179.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1790.png,corgi,1,train,env_1_snow,snow_corgi_1790.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1791.png,corgi,1,train,env_1_snow,snow_corgi_1791.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1792.png,corgi,1,train,env_1_snow,snow_corgi_1792.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1793.png,corgi,1,train,env_1_snow,snow_corgi_1793.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1794.png,corgi,1,train,env_1_snow,snow_corgi_1794.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1795.png,corgi,1,train,env_1_snow,snow_corgi_1795.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1796.png,corgi,1,train,env_1_snow,snow_corgi_1796.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1797.png,corgi,1,train,env_1_snow,snow_corgi_1797.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1798.png,corgi,1,train,env_1_snow,snow_corgi_1798.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1799.png,corgi,1,train,env_1_snow,snow_corgi_1799.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_18.png,corgi,1,train,env_1_snow,snow_corgi_18.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_180.png,corgi,1,train,env_1_snow,snow_corgi_180.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1800.png,corgi,1,train,env_1_snow,snow_corgi_1800.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1801.png,corgi,1,train,env_1_snow,snow_corgi_1801.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1802.png,corgi,1,train,env_1_snow,snow_corgi_1802.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1803.png,corgi,1,train,env_1_snow,snow_corgi_1803.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1804.png,corgi,1,train,env_1_snow,snow_corgi_1804.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1805.png,corgi,1,train,env_1_snow,snow_corgi_1805.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1806.png,corgi,1,train,env_1_snow,snow_corgi_1806.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1807.png,corgi,1,train,env_1_snow,snow_corgi_1807.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1808.png,corgi,1,train,env_1_snow,snow_corgi_1808.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1809.png,corgi,1,train,env_1_snow,snow_corgi_1809.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_181.png,corgi,1,train,env_1_snow,snow_corgi_181.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1810.png,corgi,1,train,env_1_snow,snow_corgi_1810.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1811.png,corgi,1,train,env_1_snow,snow_corgi_1811.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1812.png,corgi,1,train,env_1_snow,snow_corgi_1812.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1813.png,corgi,1,train,env_1_snow,snow_corgi_1813.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1814.png,corgi,1,train,env_1_snow,snow_corgi_1814.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1815.png,corgi,1,train,env_1_snow,snow_corgi_1815.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1816.png,corgi,1,train,env_1_snow,snow_corgi_1816.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1817.png,corgi,1,train,env_1_snow,snow_corgi_1817.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1818.png,corgi,1,train,env_1_snow,snow_corgi_1818.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1819.png,corgi,1,train,env_1_snow,snow_corgi_1819.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_182.png,corgi,1,train,env_1_snow,snow_corgi_182.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1820.png,corgi,1,train,env_1_snow,snow_corgi_1820.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1821.png,corgi,1,train,env_1_snow,snow_corgi_1821.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1822.png,corgi,1,train,env_1_snow,snow_corgi_1822.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1823.png,corgi,1,train,env_1_snow,snow_corgi_1823.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1824.png,corgi,1,train,env_1_snow,snow_corgi_1824.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1825.png,corgi,1,train,env_1_snow,snow_corgi_1825.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1826.png,corgi,1,train,env_1_snow,snow_corgi_1826.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1827.png,corgi,1,train,env_1_snow,snow_corgi_1827.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1828.png,corgi,1,train,env_1_snow,snow_corgi_1828.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1829.png,corgi,1,train,env_1_snow,snow_corgi_1829.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_183.png,corgi,1,train,env_1_snow,snow_corgi_183.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1830.png,corgi,1,train,env_1_snow,snow_corgi_1830.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1831.png,corgi,1,train,env_1_snow,snow_corgi_1831.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1832.png,corgi,1,train,env_1_snow,snow_corgi_1832.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1833.png,corgi,1,train,env_1_snow,snow_corgi_1833.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1834.png,corgi,1,train,env_1_snow,snow_corgi_1834.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1835.png,corgi,1,train,env_1_snow,snow_corgi_1835.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1836.png,corgi,1,train,env_1_snow,snow_corgi_1836.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1837.png,corgi,1,train,env_1_snow,snow_corgi_1837.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1838.png,corgi,1,train,env_1_snow,snow_corgi_1838.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1839.png,corgi,1,train,env_1_snow,snow_corgi_1839.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_184.png,corgi,1,train,env_1_snow,snow_corgi_184.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1840.png,corgi,1,train,env_1_snow,snow_corgi_1840.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1841.png,corgi,1,train,env_1_snow,snow_corgi_1841.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1842.png,corgi,1,train,env_1_snow,snow_corgi_1842.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1843.png,corgi,1,train,env_1_snow,snow_corgi_1843.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1844.png,corgi,1,train,env_1_snow,snow_corgi_1844.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1845.png,corgi,1,train,env_1_snow,snow_corgi_1845.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1846.png,corgi,1,train,env_1_snow,snow_corgi_1846.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1847.png,corgi,1,train,env_1_snow,snow_corgi_1847.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1848.png,corgi,1,train,env_1_snow,snow_corgi_1848.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1849.png,corgi,1,train,env_1_snow,snow_corgi_1849.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_185.png,corgi,1,train,env_1_snow,snow_corgi_185.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1850.png,corgi,1,train,env_1_snow,snow_corgi_1850.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1851.png,corgi,1,train,env_1_snow,snow_corgi_1851.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1852.png,corgi,1,train,env_1_snow,snow_corgi_1852.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1853.png,corgi,1,train,env_1_snow,snow_corgi_1853.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1854.png,corgi,1,train,env_1_snow,snow_corgi_1854.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1855.png,corgi,1,train,env_1_snow,snow_corgi_1855.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1856.png,corgi,1,train,env_1_snow,snow_corgi_1856.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1857.png,corgi,1,train,env_1_snow,snow_corgi_1857.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1858.png,corgi,1,train,env_1_snow,snow_corgi_1858.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1859.png,corgi,1,train,env_1_snow,snow_corgi_1859.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_186.png,corgi,1,train,env_1_snow,snow_corgi_186.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1860.png,corgi,1,train,env_1_snow,snow_corgi_1860.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1861.png,corgi,1,train,env_1_snow,snow_corgi_1861.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1862.png,corgi,1,train,env_1_snow,snow_corgi_1862.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1863.png,corgi,1,train,env_1_snow,snow_corgi_1863.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1864.png,corgi,1,train,env_1_snow,snow_corgi_1864.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1865.png,corgi,1,train,env_1_snow,snow_corgi_1865.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1866.png,corgi,1,train,env_1_snow,snow_corgi_1866.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1867.png,corgi,1,train,env_1_snow,snow_corgi_1867.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1868.png,corgi,1,train,env_1_snow,snow_corgi_1868.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1869.png,corgi,1,train,env_1_snow,snow_corgi_1869.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_187.png,corgi,1,train,env_1_snow,snow_corgi_187.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1870.png,corgi,1,train,env_1_snow,snow_corgi_1870.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1871.png,corgi,1,train,env_1_snow,snow_corgi_1871.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1872.png,corgi,1,train,env_1_snow,snow_corgi_1872.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1873.png,corgi,1,train,env_1_snow,snow_corgi_1873.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1874.png,corgi,1,train,env_1_snow,snow_corgi_1874.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1875.png,corgi,1,train,env_1_snow,snow_corgi_1875.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1876.png,corgi,1,train,env_1_snow,snow_corgi_1876.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1877.png,corgi,1,train,env_1_snow,snow_corgi_1877.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1878.png,corgi,1,train,env_1_snow,snow_corgi_1878.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1879.png,corgi,1,train,env_1_snow,snow_corgi_1879.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_188.png,corgi,1,train,env_1_snow,snow_corgi_188.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1880.png,corgi,1,train,env_1_snow,snow_corgi_1880.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1881.png,corgi,1,train,env_1_snow,snow_corgi_1881.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1882.png,corgi,1,train,env_1_snow,snow_corgi_1882.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1883.png,corgi,1,train,env_1_snow,snow_corgi_1883.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1884.png,corgi,1,train,env_1_snow,snow_corgi_1884.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1885.png,corgi,1,train,env_1_snow,snow_corgi_1885.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1886.png,corgi,1,train,env_1_snow,snow_corgi_1886.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1887.png,corgi,1,train,env_1_snow,snow_corgi_1887.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1888.png,corgi,1,train,env_1_snow,snow_corgi_1888.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1889.png,corgi,1,train,env_1_snow,snow_corgi_1889.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_189.png,corgi,1,train,env_1_snow,snow_corgi_189.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1890.png,corgi,1,train,env_1_snow,snow_corgi_1890.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1891.png,corgi,1,train,env_1_snow,snow_corgi_1891.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1892.png,corgi,1,train,env_1_snow,snow_corgi_1892.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1893.png,corgi,1,train,env_1_snow,snow_corgi_1893.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1894.png,corgi,1,train,env_1_snow,snow_corgi_1894.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1895.png,corgi,1,train,env_1_snow,snow_corgi_1895.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1896.png,corgi,1,train,env_1_snow,snow_corgi_1896.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1897.png,corgi,1,train,env_1_snow,snow_corgi_1897.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1898.png,corgi,1,train,env_1_snow,snow_corgi_1898.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1899.png,corgi,1,train,env_1_snow,snow_corgi_1899.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_19.png,corgi,1,train,env_1_snow,snow_corgi_19.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_190.png,corgi,1,train,env_1_snow,snow_corgi_190.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1900.png,corgi,1,train,env_1_snow,snow_corgi_1900.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1901.png,corgi,1,train,env_1_snow,snow_corgi_1901.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1902.png,corgi,1,train,env_1_snow,snow_corgi_1902.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1903.png,corgi,1,train,env_1_snow,snow_corgi_1903.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1904.png,corgi,1,train,env_1_snow,snow_corgi_1904.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1905.png,corgi,1,train,env_1_snow,snow_corgi_1905.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1906.png,corgi,1,train,env_1_snow,snow_corgi_1906.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1907.png,corgi,1,train,env_1_snow,snow_corgi_1907.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1908.png,corgi,1,train,env_1_snow,snow_corgi_1908.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1909.png,corgi,1,train,env_1_snow,snow_corgi_1909.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_191.png,corgi,1,train,env_1_snow,snow_corgi_191.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1910.png,corgi,1,train,env_1_snow,snow_corgi_1910.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1911.png,corgi,1,train,env_1_snow,snow_corgi_1911.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1912.png,corgi,1,train,env_1_snow,snow_corgi_1912.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1913.png,corgi,1,train,env_1_snow,snow_corgi_1913.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1914.png,corgi,1,train,env_1_snow,snow_corgi_1914.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1915.png,corgi,1,train,env_1_snow,snow_corgi_1915.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1916.png,corgi,1,train,env_1_snow,snow_corgi_1916.png
spawrious224__o2o_easy/spawrious224/1/snow/corgi/snow_corgi_1917.png,corgi,1,train,env_1_snow,snow_corgi_1917.png
